AR,taper,sweep,root_chord,vlm_xnp,ab_xnp,span,MAC
1.0,3.79269019073225,-22.5,10.0,-3.3111398265501784,-3.3280167098242415,23.96345095366125,26.675608493245694
1.0,3.79269019073225,-15.0,10.0,-2.7716244415691764,-2.14966401189222,23.96345095366125,26.675608493245694
1.0,3.79269019073225,-7.5,10.0,-2.254536216229781,-1.0500273988143654,23.96345095366125,26.675608493245694
1.0,3.79269019073225,0.0,10.0,-1.7389710379100398,0.012855342419877402,23.96345095366125,26.675608493245694
1.0,3.79269019073225,7.5,10.0,-1.2046786297336802,1.0924652217036996,23.96345095366125,26.675608493245694
1.0,3.79269019073225,15.0,10.0,-0.6289203233734401,2.2343945215034045,23.96345095366125,26.675608493245694
1.0,3.79269019073225,22.5,10.0,0.017554180038294995,3.475491003196722,23.96345095366125,26.675608493245694
1.0,3.79269019073225,30.0,10.0,0.7762998962071699,4.86697851777127,23.96345095366125,26.675608493245694
1.0,3.79269019073225,37.5,10.0,1.7113298582928327,6.485830541437676,23.96345095366125,26.675608493245694
1.0,3.79269019073225,45.0,10.0,2.928595409955699,8.456103642380484,23.96345095366125,26.675608493245694
1.0,3.79269019073225,52.5,10.0,4.619084920751136,10.994537733229475,23.96345095366125,26.675608493245694
1.0,3.79269019073225,60.0,10.0,7.172837279623779,14.522221532476557,23.96345095366125,26.675608493245694
1.0,3.79269019073225,67.5,10.0,11.540994785876984,19.99395623449424,23.96345095366125,26.675608493245694
1.0,3.79269019073225,75.0,10.0,20.605512901802754,30.201664503754202,23.96345095366125,26.675608493245694
1.9999999999999998,3.79269019073225,-75.0,10.0,-39.41891064745632,-58.48550655847584,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,-67.5,10.0,-24.240322010565247,-38.890261666823704,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,-60.0,10.0,-17.017733088863793,-28.457064366066003,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,-52.5,10.0,-12.81467022521858,-21.715638504702323,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,-45.0,10.0,-10.005782867910954,-16.83135148670787,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,-37.5,10.0,-7.931825883711908,-13.006961094808974,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,-30.0,10.0,-6.264809677979474,-9.833862305875254,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,-22.5,10.0,-4.835781128594475,-7.0756960111447125,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,-15.0,10.0,-3.542146069839231,-4.5811968700669485,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,-7.5,10.0,-2.3157044878310846,-2.2437083389981978,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,0.0,10.0,-1.1024853770253822,0.020230151488838527,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,7.5,10.0,0.14645123446922792,2.339383152355631,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,15.0,10.0,1.4840329218354404,4.8201841965344245,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,22.5,10.0,2.976063715867584,7.525519359812385,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,30.0,10.0,4.713939678616307,10.547433769235356,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,37.5,10.0,6.837642542500896,14.028394608034127,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,45.0,10.0,9.581293844815017,18.200887270762696,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,52.5,10.0,13.369068603429604,23.473350836619815,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,60.0,10.0,19.030872839520537,30.64504307307936,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,67.5,10.0,28.47904060330684,41.552724199112255,47.92690190732249,26.675608493245694
1.9999999999999998,3.79269019073225,75.0,10.0,47.34273767578758,61.6660009235418,47.92690190732249,26.675608493245694
4.0,3.79269019073225,-75.0,10.0,-86.45960230586564,-117.68541524609347,95.853803814645,26.675608493245694
4.0,3.79269019073225,-67.5,10.0,-53.69083101326798,-78.91682075135346,95.853803814645,26.675608493245694
4.0,3.79269019073225,-60.0,10.0,-37.59758331379667,-58.29061261323093,95.853803814645,26.675608493245694
4.0,3.79269019073225,-52.5,10.0,-27.949864820467905,-44.89467934023592,95.853803814645,26.675608493245694
4.0,3.79269019073225,-45.0,10.0,-21.42066380246624,-35.0916572710856,95.853803814645,26.675608493245694
4.0,3.79269019073225,-37.5,10.0,-16.543108704699073,-27.316752199391008,95.853803814645,26.675608493245694
4.0,3.79269019073225,-30.0,10.0,-12.64380781609197,-20.777779980377588,95.853803814645,26.675608493245694
4.0,3.79269019073225,-22.5,10.0,-9.297883239123992,-15.02199202372124,95.853803814645,26.675608493245694
4.0,3.79269019073225,-15.0,10.0,-6.2980655940124555,-9.762423836702471,95.853803814645,26.675608493245694
4.0,3.79269019073225,-7.5,10.0,-3.4676890601758457,-4.797982970119019,95.853803814645,26.675608493245694
4.0,3.79269019073225,0.0,10.0,-0.6873281533820705,0.028232147092712767,95.853803814645,26.675608493245694
4.0,3.79269019073225,7.5,10.0,2.1603398085844914,5.01261110849011,95.853803814645,26.675608493245694
4.0,3.79269019073225,15.0,10.0,5.194987669796509,10.39101793355968,95.853803814645,26.675608493245694
4.0,3.79269019073225,22.5,10.0,8.56684564282318,16.249977800138428,95.853803814645,26.675608493245694
4.0,3.79269019073225,30.0,10.0,12.471859304098206,22.733446814160974,95.853803814645,26.675608493245694
4.0,3.79269019073225,37.5,10.0,17.214522135789927,30.084799533046535,95.853803814645,26.675608493245694
4.0,3.79269019073225,45.0,10.0,23.277867138247856,38.724200025586114,95.853803814645,26.675608493245694
4.0,3.79269019073225,52.5,10.0,31.477723167111154,49.41872016187118,95.853803814645,26.675608493245694
4.0,3.79269019073225,60.0,10.0,43.47999034825729,63.711905837934175,95.853803814645,26.675608493245694
4.0,3.79269019073225,67.5,10.0,62.98368089447801,85.22048340005836,95.853803814645,26.675608493245694
4.0,3.79269019073225,75.0,10.0,101.0262073021395,124.83390789495517,95.853803814645,26.675608493245694
8.000000000000002,3.79269019073225,-75.0,10.0,-185.47566529671033,-236.11420704104168,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,-67.5,10.0,-116.17362875872541,-159.10568006287465,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,-60.0,10.0,-81.5936654490135,-118.2213023895234,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,-52.5,10.0,-60.56424808309744,-91.63388038521329,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,-45.0,10.0,-46.21389453757872,-72.07660747818848,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,-37.5,10.0,-35.44379227206546,-56.435498562185586,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,-30.0,10.0,-26.79551607612524,-43.1465983935359,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,-22.5,10.0,-19.411490198655628,-31.327406364038428,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,-15.0,10.0,-12.782724054852487,-20.42806965533511,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,-7.5,10.0,-6.5400844461243475,-10.070703289798267,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,0.0,10.0,-0.41554917438285044,0.034327136899965416,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,7.5,10.0,5.847895709489324,10.529326173845167,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,15.0,10.0,12.510807071374082,21.909548243632212,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,22.5,10.0,19.873696145170932,34.2713597154326,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,30.0,10.0,28.370789555186086,47.82749772196625,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,37.5,10.0,38.51572343945611,62.99563905965392,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,45.0,10.0,51.328863185955264,80.55563026166148,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,52.5,10.0,68.44537711989999,101.99179429542163,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,60.0,10.0,92.99368179845743,130.35475329131017,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,67.5,10.0,132.26816502678787,172.85852075574041,191.70760762929004,26.675608493245694
8.000000000000002,3.79269019073225,75.0,10.0,208.25428735956808,251.28396695833092,191.70760762929004,26.675608493245694
15.999999999999993,3.79269019073225,-75.0,10.0,-390.59777374846357,-472.981290036028,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,-67.5,10.0,-246.690072476287,-319.54506961282686,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,-60.0,10.0,-174.06209253211136,-238.2124344373214,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,-52.5,10.0,-129.5463540126306,-185.31103217546467,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,-45.0,10.0,-98.81671936216993,-146.30092990814157,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,-37.5,10.0,-75.67784970650298,-114.95855832764917,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,-30.0,10.0,-57.02503719559352,-88.16971965963634,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,-22.5,10.0,-41.073251809886635,-64.19078743965679,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,-15.0,10.0,-26.786369493471778,-41.94938768389532,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,-7.5,10.0,-13.375357130391913,-20.72139504486032,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,0.0,10.0,-0.23592895636783034,0.038034622939243506,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,7.5,10.0,13.147574441191983,21.66792218295234,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,15.0,10.0,27.3187406561686,45.18059567012608,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,22.5,10.0,42.8772236463,70.66508557149449,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,30.0,10.0,60.61259576312034,98.44831710802201,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,37.5,10.0,81.78351382301277,129.2812854446166,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,45.0,10.0,108.01719717031266,164.6585081963643,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,52.5,10.0,142.769308360942,207.5053260154685,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,60.0,10.0,191.96871902983975,263.903016710219,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,67.5,10.0,270.6564815707643,348.28369222137076,383.41521525857985,26.675608493245694
15.999999999999993,3.79269019073225,75.0,10.0,422.16731400709676,504.2371828459277,383.41521525857985,26.675608493245694
31.99999999999999,3.79269019073225,-75.0,10.0,-809.5194010959242,-946.718721727089,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,-67.5,10.0,-515.1090905315386,-640.4521408099353,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,-60.0,10.0,-365.1904819448997,-478.25662806139525,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,-52.5,10.0,-272.5586233579802,-372.76242186149176,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,-45.0,10.0,-208.11973594152028,-294.8761715593244,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,-37.5,10.0,-159.34635200950228,-232.14905587161883,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,-30.0,10.0,-119.95308939270828,-178.36231616633808,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,-22.5,10.0,-86.25173093781716,-130.04857724219312,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,-15.0,10.0,-56.052346026933726,-85.09165986246998,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,-7.5,10.0,-27.749152900323963,-42.07867330273229,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,0.0,10.0,-0.12652989578134385,0.04006096783317137,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,7.5,10.0,27.88181839460395,43.99931481371901,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,15.0,10.0,57.35151364674259,91.8444934083238,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,22.5,10.0,89.46842979278517,143.63499754153642,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,30.0,10.0,125.9577996348201,199.91355783200552,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,37.5,10.0,168.7840966671398,262.09015684181395,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,45.0,10.0,221.79059853000828,333.087088031697,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,52.5,10.0,291.58721244526225,418.71613796169174,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,60.0,10.0,390.3036416314895,531.1291301256911,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,67.5,10.0,546.9594743530153,699.2065204891808,766.8304305171597,26.675608493245694
31.99999999999999,3.79269019073225,75.0,10.0,849.315477997349,1010.1687931008611,766.8304305171597,26.675608493245694
64.0,3.79269019073225,-75.0,10.0,-1656.0456998983334,-1894.1948185836072,1533.66086103432,26.675608493245694
64.0,3.79269019073225,-67.5,10.0,-1060.2572520540489,-1282.279667066603,1533.66086103432,26.675608493245694
64.0,3.79269019073225,-60.0,10.0,-754.7937277514836,-958.3749087104258,1533.66086103432,26.675608493245694
64.0,3.79269019073225,-52.5,10.0,-564.6792174676381,-747.7125212062714,1533.66086103432,26.675608493245694
64.0,3.79269019073225,-45.0,10.0,-431.76320284862294,-592.0887813815822,1533.66086103432,26.675608493245694
64.0,3.79269019073225,-37.5,10.0,-330.6795618183823,-466.6012987139576,1533.66086103432,26.675608493245694
64.0,3.79269019073225,-30.0,10.0,-248.84338399897868,-358.82007863906796,1533.66086103432,26.675608493245694
64.0,3.79269019073225,-22.5,10.0,-178.81424104109848,-261.82940545311135,1533.66086103432,26.675608493245694
64.0,3.79269019073225,-15.0,10.0,-115.95063147262026,-171.4260333245224,1533.66086103432,26.675608493245694
64.0,3.79269019073225,-7.5,10.0,-57.21874362212558,-84.82136994430381,1533.66086103432,26.675608493245694
64.0,3.79269019073225,0.0,10.0,-0.06513193158987782,0.04111713966150657,1533.66086103432,26.675608493245694
64.0,3.79269019073225,7.5,10.0,57.61956296075153,88.68885904288064,1533.66086103432,26.675608493245694
64.0,3.79269019073225,15.0,10.0,117.9578066109062,185.2329269346439,1533.66086103432,26.675608493245694
64.0,3.79269019073225,22.5,10.0,183.44317729299277,289.6658178688725,1533.66086103432,26.675608493245694
64.0,3.79269019073225,30.0,10.0,257.2671093952965,402.95549398397736,1533.66086103432,26.675608493245694
64.0,3.79269019073225,37.5,10.0,343.60849270352776,527.826104010426,1533.66086103432,26.675608493245694
64.0,3.79269019073225,45.0,10.0,450.002825230989,670.0548147722519,1533.66086103432,26.675608493245694
64.0,3.79269019073225,52.5,10.0,589.1177561851379,841.2286407027242,1533.66086103432,26.675608493245694
64.0,3.79269019073225,60.0,10.0,786.1233634997711,1065.6451994843933,1533.66086103432,26.675608493245694
64.0,3.79269019073225,67.5,10.0,1099.2552159063134,1401.087703546895,1533.66086103432,26.675608493245694
64.0,3.79269019073225,75.0,10.0,1703.459645902432,2022.0442151549855,1533.66086103432,26.675608493245694
0.25,4.832930238571752,-75.0,10.0,-6.386696347047681,-9.194163983585202,7.29116279821469,33.362471045794
0.25,4.832930238571752,-67.5,10.0,-5.41731656532127,-5.9618759708957745,7.29116279821469,33.362471045794
0.25,4.832930238571752,-60.0,10.0,-4.913647331476849,-4.278989053865911,7.29116279821469,33.362471045794
0.25,4.832930238571752,-52.5,10.0,-4.588557657541632,-3.2184881819806734,7.29116279821469,33.362471045794
0.25,4.832930238571752,-45.0,10.0,-4.350931718976714,-2.4676696668330775,7.29116279821469,33.362471045794
0.25,4.832930238571752,-37.5,10.0,-4.1656959720186695,-1.891141002888581,7.29116279821469,33.362471045794
0.25,4.832930238571752,-30.0,10.0,-4.013860442607999,-1.4202064151427714,7.29116279821469,33.362471045794
0.25,4.832930238571752,-22.5,10.0,-3.8834384254644823,-1.0156974701761392,7.29116279821469,33.362471045794
0.25,4.832930238571752,-15.0,10.0,-3.7663326142071467,-0.6529641232309084,7.29116279821469,33.362471045794
0.25,4.832930238571752,-7.5,10.0,-3.6566240238509775,-0.31491774095132613,7.29116279821469,33.362471045794
0.25,4.832930238571752,0.0,10.0,-3.549579031954066,0.01162383238080783,7.29116279821469,33.362471045794
0.25,4.832930238571752,7.5,10.0,-3.440894195861118,0.34220083805682755,7.29116279821469,33.362471045794
0.25,4.832930238571752,15.0,10.0,-3.3261005889242705,0.6891441143407585,7.29116279821469,33.362471045794
0.25,4.832930238571752,22.5,10.0,-3.199929702105398,1.0646576177140563,7.29116279821469,33.362471045794
0.25,4.832930238571752,30.0,10.0,-3.055429069684497,1.4854394132049233,7.29116279821469,33.362471045794
0.25,4.832930238571752,37.5,10.0,-2.882440459228653,1.9763809426160566,7.29116279821469,33.362471045794
0.25,4.832930238571752,45.0,10.0,-2.664401728432488,2.5776996169610875,7.29116279821469,33.362471045794
0.25,4.832930238571752,52.5,10.0,-2.3690058979853474,3.3604334151569635,7.29116279821469,33.362471045794
0.25,4.832930238571752,60.0,10.0,-1.9153527912315682,4.464886292409811,7.29116279821469,33.362471045794
0.25,4.832930238571752,67.5,10.0,-1.0461848344027889,6.214908631974734,7.29116279821469,33.362471045794
0.25,4.832930238571752,75.0,10.0,1.288543470298022,9.567607705870952,7.29116279821469,33.362471045794
0.5,4.832930238571752,-75.0,10.0,-9.472636109663535,-19.406672715373144,14.58232559642938,33.362471045794
0.5,4.832930238571752,-67.5,10.0,-7.148084276976635,-12.722876713706274,14.58232559642938,33.362471045794
0.5,4.832930238571752,-60.0,10.0,-6.002517234020698,-9.178623840030571,14.58232559642938,33.362471045794
0.5,4.832930238571752,-52.5,10.0,-5.274407534620834,-6.922942879135037,14.58232559642938,33.362471045794
0.5,4.832930238571752,-45.0,10.0,-4.750572203596463,-5.3169237888449175,14.58232559642938,33.362471045794
0.5,4.832930238571752,-37.5,10.0,-4.340680621828148,-4.079501859985248,14.58232559642938,33.362471045794
0.5,4.832930238571752,-30.0,10.0,-3.9990771161369247,-3.0665410605597794,14.58232559642938,33.362471045794
0.5,4.832930238571752,-22.5,10.0,-3.6997135070999607,-2.1952509546011827,14.58232559642938,33.362471045794
0.5,4.832930238571752,-15.0,10.0,-3.425863969934378,-1.4132523952919238,14.58232559642938,33.362471045794
0.5,4.832930238571752,-7.5,10.0,-3.165274340607457,-0.6840936514851789,14.58232559642938,33.362471045794
0.5,4.832930238571752,0.0,10.0,-2.90786102859534,0.02041815257021877,14.58232559642938,33.362471045794
0.5,4.832930238571752,7.5,10.0,-2.6438743938736033,0.7388272060217012,14.58232559642938,33.362471045794
0.5,4.832930238571752,15.0,10.0,-2.362489285856502,1.5014224792216142,14.58232559642938,33.362471045794
0.5,4.832930238571752,22.5,10.0,-2.050024478874396,2.332397706101911,14.58232559642938,33.362471045794
0.5,4.832930238571752,30.0,10.0,-1.686552955241605,3.266443027298894,14.58232559642938,33.362471045794
0.5,4.832930238571752,37.5,10.0,-1.2398627679996945,4.3565231954586805,14.58232559642938,33.362471045794
0.5,4.832930238571752,45.0,10.0,-0.6517766053305445,5.688862705238048,14.58232559642938,33.362471045794
0.5,4.832930238571752,52.5,10.0,0.1937751481538945,7.415254524167674,14.58232559642938,33.362471045794
0.5,4.832930238571752,60.0,10.0,1.5467510126737618,9.831966686812965,14.58232559642938,33.362471045794
0.5,4.832930238571752,67.5,10.0,3.972011358639191,13.608701132921352,14.58232559642938,33.362471045794
0.5,4.832930238571752,75.0,10.0,9.109280015089036,20.662718216705134,14.58232559642938,33.362471045794
1.0,4.832930238571752,-75.0,10.0,-21.1862691639643,-41.054331488936455,29.16465119285876,33.362471045794
1.0,4.832930238571752,-67.5,10.0,-13.025764955128889,-27.617260329942162,29.16465119285876,33.362471045794
1.0,4.832930238571752,-60.0,10.0,-9.666653137116473,-20.253265886589364,29.16465119285876,33.362471045794
1.0,4.832930238571752,-52.5,10.0,-7.789545203187079,-15.435505525657113,29.16465119285876,33.362471045794
1.0,4.832930238571752,-45.0,10.0,-6.506934795070753,-11.935228693777786,29.16465119285876,33.362471045794
1.0,4.832930238571752,-37.5,10.0,-5.524777573953913,-9.199518935146983,29.16465119285876,33.362471045794
1.0,4.832930238571752,-30.0,10.0,-4.713616747963513,-6.937648645794593,29.16465119285876,33.362471045794
1.0,4.832930238571752,-22.5,10.0,-4.004944119491601,-4.978748501903764,29.16465119285876,33.362471045794
1.0,4.832930238571752,-15.0,10.0,-3.355241549443992,-3.212565681569545,29.16465119285876,33.362471045794
1.0,4.832930238571752,-7.5,10.0,-2.7340512792053837,-1.561131804299032,29.16465119285876,33.362471045794
1.0,4.832930238571752,0.0,10.0,-2.116072969954967,0.03657091317166761,29.16465119285876,33.362471045794
1.0,4.832930238571752,7.5,10.0,-1.4774749890775456,1.6834092235522464,29.16465119285876,33.362471045794
1.0,4.832930238571752,15.0,10.0,-0.7908389154428771,3.458849124335328,29.16465119285876,33.362471045794
1.0,4.832930238571752,22.5,10.0,-0.021066885945379324,5.407483224681478,29.16465119285876,33.362471045794
1.0,4.832930238571752,30.0,10.0,0.8820441536524312,7.598529244720816,29.16465119285876,33.362471045794
1.0,4.832930238571752,37.5,10.0,1.9967794529819227,10.140921759163232,29.16465119285876,33.362471045794
1.0,4.832930238571752,45.0,10.0,3.4546664163830245,13.211904112172466,29.16465119285876,33.362471045794
1.0,4.832930238571752,52.5,10.0,5.4962031636995485,17.11753453211013,29.16465119285876,33.362471045794
1.0,4.832930238571752,60.0,10.0,8.616049771390221,22.437644185576644,29.16465119285876,33.362471045794
1.0,4.832930238571752,67.5,10.0,14.008870081364492,30.443253415042133,29.16465119285876,33.362471045794
1.0,4.832930238571752,75.0,10.0,25.242235843414964,44.721069436310664,29.16465119285876,33.362471045794
1.9999999999999998,4.832930238571752,-75.0,10.0,-48.96304322470964,-85.56050634963036,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,-67.5,10.0,-29.959376741594678,-59.33332430084123,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,-60.0,10.0,-20.930283900171155,-44.665429386545206,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,-52.5,10.0,-15.718151703520302,-34.756236979790344,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,-45.0,10.0,-12.26251857135852,-27.307262144106275,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,-37.5,10.0,-9.731019858248464,-21.303095446468603,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,-30.0,10.0,-7.69695906853648,-16.21043768918378,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,-22.5,10.0,-5.954432281623059,-11.711521498138497,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,-15.0,10.0,-4.380218278057699,-7.596482342158036,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,-7.5,10.0,-2.890133020906929,-3.712884377601692,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,0.0,10.0,-1.4158629180930973,0.061432013699610655,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,7.5,10.0,0.10233572636742735,3.9993931068649755,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,15.0,10.0,1.7294633803758235,8.304448521180554,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,22.5,10.0,3.546859241222448,13.033462491694577,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,30.0,10.0,5.669093609623068,18.295069545645287,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,37.5,10.0,8.268981345716382,24.27391117600441,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,45.0,10.0,11.645647496502528,31.277313522789257,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,52.5,10.0,16.308501248202088,39.838864674588606,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,60.0,10.0,23.316448595697096,50.98039988539081,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,67.5,10.0,35.03815207767667,67.00697605732552,58.32930238571751,33.362471045794
1.9999999999999998,4.832930238571752,75.0,10.0,58.37584353157854,94.71756294187708,58.32930238571751,33.362471045794
4.0,4.832930238571752,-75.0,10.0,-107.5242051187065,-175.3413768486894,116.65860477143504,33.362471045794
4.0,4.832930238571752,-67.5,10.0,-66.72445219788733,-124.32417744217271,116.65860477143504,33.362471045794
4.0,4.832930238571752,-60.0,10.0,-46.64747859785846,-95.73602361040984,116.65860477143504,33.362471045794
4.0,4.832930238571752,-52.5,10.0,-34.61915301704735,-76.08607770390059,116.65860477143504,33.362471045794
4.0,4.832930238571752,-45.0,10.0,-26.499824647860788,-60.89967762031455,116.65860477143504,33.362471045794
4.0,4.832930238571752,-37.5,10.0,-20.461873468077577,-48.25910042231987,116.65860477143504,33.362471045794
4.0,4.832930238571752,-30.0,10.0,-15.627873929371365,-37.19258743245587,116.65860477143504,33.362471045794
4.0,4.832930238571752,-22.5,10.0,-11.515266598440066,-27.13989184962153,116.65860477143504,33.362471045794
4.0,4.832930238571752,-15.0,10.0,-7.820611147355531,-17.739632014348402,116.65860477143504,33.362471045794
4.0,4.832930238571752,-7.5,10.0,-4.338978052695531,-8.732449092574818,116.65860477143504,33.362471045794
4.0,4.832930238571752,0.0,10.0,-0.9195321489441476,0.08889208296599657,116.65860477143504,33.362471045794
4.0,4.832930238571752,7.5,10.0,2.5807788691911395,9.381241413348478,116.65860477143504,33.362471045794
4.0,4.832930238571752,15.0,10.0,6.313440814741968,19.60764890293353,116.65860477143504,33.362471045794
4.0,4.832930238571752,22.5,10.0,10.461918729391858,30.75450141168743,116.65860477143504,33.362471045794
4.0,4.832930238571752,30.0,10.0,15.26757683726507,42.91157196556529,116.65860477143504,33.362471045794
4.0,4.832930238571752,37.5,10.0,21.116159002383316,56.31539089741392,116.65860477143504,33.362471045794
4.0,4.832930238571752,45.0,10.0,28.592104812725545,71.43497547664899,116.65860477143504,33.362471045794
4.0,4.832930238571752,52.5,10.0,38.78882835124624,89.17258395220516,116.65860477143504,33.362471045794
4.0,4.832930238571752,60.0,10.0,53.61765280105573,111.38713737917018,116.65860477143504,33.362471045794
4.0,4.832930238571752,67.5,10.0,77.81586619579394,142.49569325048657,116.65860477143504,33.362471045794
4.0,4.832930238571752,75.0,10.0,124.88585940574151,195.9251792419357,116.65860477143504,33.362471045794
8.000000000000002,4.832930238571752,-75.0,10.0,-230.49822682041525,-355.3041087825025,233.3172095428701,33.362471045794
8.000000000000002,4.832930238571752,-67.5,10.0,-144.38877574591945,-255.20955624039246,233.3172095428701,33.362471045794
8.000000000000002,4.832930238571752,-60.0,10.0,-101.37745884066304,-199.32760453771334,233.3172095428701,33.362471045794
8.000000000000002,4.832930238571752,-52.5,10.0,-75.26802449006944,-160.66838784732485,233.3172095428701,33.362471045794
8.000000000000002,4.832930238571752,-45.0,10.0,-57.35868252879307,-130.31655466479566,233.3172095428701,33.362471045794
8.000000000000002,4.832930238571752,-37.5,10.0,-43.9763428469659,-104.50022417661589,233.3172095428701,33.362471045794
8.000000000000002,4.832930238571752,-30.0,10.0,-33.242597104300245,-81.3578251363825,233.3172095428701,33.362471045794
